"","cc1","pconf3","pcomp3","cc2fixed","cc3","pconf1","pcomp1","cc4fixed","cc5","pconf2","pcomp2","cc6fixed","ResponseId","religion3","course","biomajor","institution","gender","semester","raceoriginal","pconf","pcomp"
"9903",2,4,3,3,3,3,4,2,2,4,2,4,"R_1OVuV9tWyS01nDs","Hindu",7,"No",8,"Woman","Fall 2018","Asian",3.66666666666667,3
"9904",3,3,4,2,3,3,5,1,3,3,5,1,"R_1PTYW8Rxoy2sid7","Hindu",62,"Yes",7,"Man","Spring 2021","Asian",3,4.66666666666667
"9905",2,4,4,2,2,4,4,2,4,2,4,2,"R_1pur1kbRrg6XE80","Hindu",14,"Yes",1,"Man","Spring 2020","Asian",3.33333333333333,4
"9906",2,4,1,5,2,4,3,3,3,3,4,2,"R_1py5ES8xoJMiqNt","Hindu",66,"Yes",12,"Man","Spring 2021","Asian",3.66666666666667,2.66666666666667
"9907",5,1,1,5,5,1,3,3,5,1,3,3,"R_1q23fQwR6H0cT7i","Hindu",10,"Yes",18,"Man","Fall 2018","Asian",1,2.33333333333333
"9908",3,3,2,4,3,3,5,1,1,5,5,1,"R_1q9FldpDh0n4KAy","Hindu",29,"Yes",12,"Woman","Spring 2020","Asian",3.66666666666667,4
"9909",3,3,3,3,3,3,3,3,3,3,3,3,"R_1qea5ydI9gIXctv","Hindu",57,"Yes",1,"Man","Spring 2021","Asian",3,3
"9910",5,1,4,2,3,3,5,1,4,2,5,1,"R_1QGS1gL2Aiq9ftM","Hindu",76,"Yes",19,"Man","Spring 2021","Asian",2,4.66666666666667
"9911",2,4,2,4,2,4,3,3,2,4,3,3,"R_1QsWWq8owEwL93U","Hindu",9,"Yes",16,"Woman","Fall 2018","Asian",4,2.66666666666667
"9912",3,3,3,3,2,4,4,2,3,3,4,2,"R_1reJ3gSIP53FDLB","Hindu",43,"No",1,"Man","Fall 2020","Asian",3.33333333333333,3.66666666666667
"9913",2,4,2,4,4,2,5,1,2,4,5,1,"R_1TVlvzLmaFnFGtX","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",3.33333333333333,4
"9914",4,2,4,2,2,4,4,2,3,3,4,2,"R_21btS0C8Uz1d57t","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",3,4
"9915",3,3,3,3,1,5,3,3,2,4,3,3,"R_22XOHfgSFzRYcOe","Hindu",7,"Yes",8,"Man","Fall 2018","Asian",4,3
"9916",4,2,3,3,4,2,3,3,4,2,3,3,"R_24Aead4zFmbuMqo","Hindu",64,"No",8,"Man","Spring 2021","Asian",2,3
"9917",5,1,2,4,2,4,4,2,2,4,4,2,"R_26gOuY7xEJmAIIq","Hindu",14,"No",1,"Woman","Spring 2020","Asian",3,3.33333333333333
"9918",3,3,3,3,3,3,3,3,3,3,3,3,"R_270Y0bFMIn93DzC","Hindu",40,"Yes",23,"Woman","Spring 2020","Asian",3,3
"9919",3,3,4,2,4,2,4,2,3,3,4,2,"R_279bgP2TtBBHvyp","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",2.66666666666667,4
"9920",3,3,5,1,4,2,5,1,3,3,5,1,"R_27kWENLXlEKnfMN","Hindu",8,"No",11,NA,"Fall 2018","Asian",2.66666666666667,5
"9921",3,3,2,4,2,4,4,2,2,4,4,2,"R_27NiRgrIWlZfz3Z","Hindu",36,"No",19,"Man","Spring 2020","Asian",3.66666666666667,3.33333333333333
"9922",4,2,4,2,1,5,5,1,2,4,5,1,"R_28YdWZDWpEDDtE6","Hindu",15,"Yes",1,"Woman","Spring 2020","Asian",3.66666666666667,4.66666666666667
"9923",3,3,3,3,3,3,4,2,2,4,4,2,"R_28zHfqOOcwIMIy2","Hindu",40,"No",23,"Woman","Spring 2020","Asian",3.33333333333333,3.66666666666667
"9924",2,4,2,4,2,4,2,4,2,4,3,3,"R_29n58XT1EkLxF36","Hindu",73,"Yes",16,"Man","Spring 2021","Asian",4,2.33333333333333
"9925",3,3,4,2,1,5,5,1,3,3,4,2,"R_29v8iZftRtcET5m","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",3.66666666666667,4.33333333333333
"9926",5,1,5,1,3,3,5,1,5,1,5,1,"R_2aJiHnk5SOKi4Q3","Hindu",14,"No",1,"Man","Spring 2020","Asian",1.66666666666667,5
"9927",3,3,3,3,3,3,5,1,4,2,5,1,"R_2akHeYfLRQg3a4N","Hindu",40,"Yes",23,"Woman","Spring 2020","Asian",2.66666666666667,4.33333333333333
"9928",2,4,4,2,3,3,5,1,3,3,4,2,"R_2b3NYL1upyH3B4a","Hindu",40,"Yes",23,"Woman","Spring 2020","Asian",3.33333333333333,4.33333333333333
"9929",2,4,5,1,5,1,5,1,4,2,5,1,"R_2BqSXACPz5CmBJ6","Hindu",9,"Yes",16,"Woman","Fall 2018","Asian",2.33333333333333,5
"9930",2,4,3,3,2,4,3,3,2,4,4,2,"R_2By84rfzB6jsZbE","Hindu",14,"No",1,"Man","Spring 2020","Asian",4,3.33333333333333
"9931",3,3,2,4,3,3,5,1,3,3,4,2,"R_2BzyhgozjRJjwZO","Hindu",7,"Yes",8,"Man","Fall 2018","Asian",3,3.66666666666667
"9932",4,2,3,3,4,2,4,2,3,3,4,2,"R_2c5EAdPpYx6h3BT","Hindu",43,"Yes",1,"Man","Fall 2020","Asian",2.33333333333333,3.66666666666667
"9933",2,4,3,3,2,4,3,3,2,4,4,2,"R_2chGEgxxdcKoosD","Hindu",56,"No",16,"Woman","Fall 2020","Asian",4,3.33333333333333
"9934",2,4,3,3,3,3,3,3,3,3,3,3,"R_2Csvevi4HMJtIvn","Hindu",55,"No",17,"Woman","Fall 2020","Asian",3.33333333333333,3
"9935",2,4,3,3,1,5,3,3,2,4,3,3,"R_2ctP1JRcEQoC7K6","Hindu",40,"Yes",23,"Woman","Spring 2020","Asian",4.33333333333333,3
"9936",1,5,3,3,2,4,4,2,1,5,4,2,"R_2CTY0x2FovIRaxQ","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",4.66666666666667,3.66666666666667
"9937",4,2,4,2,3,3,5,1,4,2,5,1,"R_2D2NPAXB7Nb5iRL","Hindu",41,"No",23,"Woman","Spring 2020","Asian",2.33333333333333,4.66666666666667
"9938",2,4,2,4,1,5,4,2,2,4,5,1,"R_2D8QnvPLTIKzLXJ","Hindu",7,"Yes",8,"Man","Fall 2018","Asian",4.33333333333333,3.66666666666667
"9939",4,2,4,2,4,2,5,1,5,1,4,2,"R_2do6OQ9u7X1lUWj","Hindu",9,"Yes",16,"Woman","Fall 2018","Islander",1.66666666666667,4.33333333333333
"9940",2,4,2,4,1,5,3,3,1,5,3,3,"R_2dXgrumBrpNtdSL","Hindu",74,"No",17,"Woman","Spring 2021",NA,4.66666666666667,2.66666666666667
"9941",4,2,5,1,4,2,5,1,2,4,4,2,"R_2DZXcsrqG3mIvl1","Hindu",30,"Yes",12,"Woman","Spring 2020","Multiracial",2.66666666666667,4.66666666666667
"9942",5,1,3,3,3,3,4,2,4,2,4,2,"R_2E14lqzmFMs2N5n","Hindu",62,"No",7,"Man","Spring 2021","Asian",2,3.66666666666667
"9943",2,4,3,3,3,3,4,2,3,3,4,2,"R_2e2p5B3uI85o1sx","Hindu",56,"No",16,"Woman","Fall 2020","Asian",3.33333333333333,3.66666666666667
"9944",3,3,4,2,2,4,4,2,3,3,4,2,"R_2E4rQ59CojawAHG","Hindu",43,"No",1,"Man","Fall 2020","Asian",3.33333333333333,4
"9945",3,3,4,2,3,3,4,2,3,3,4,2,"R_2E4VWctzm7qr96P","Hindu",14,"No",1,"Woman","Spring 2020","Asian",3,4
"9946",3,3,4,2,2,4,4,2,3,3,4,2,"R_2EiVcQNZR5iytx0","Hindu",40,"Yes",23,"Man","Spring 2020","Asian",3.33333333333333,4
"9947",3,3,3,3,2,4,4,2,3,3,4,2,"R_2En5DUqzCqfT88i","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",3.33333333333333,3.66666666666667
"9948",2,4,3,3,2,4,5,1,3,3,5,1,"R_2f3x2uaEoLyUsgB","Hindu",36,"No",19,"Woman","Spring 2020","Asian",3.66666666666667,4.33333333333333
"9949",4,2,2,4,4,2,4,2,4,2,2,4,"R_2fAMj0e9x0EqpWl","Hindu",61,"Yes",7,"Woman","Spring 2021","Asian",2,2.66666666666667
"9950",3,3,3,3,2,4,3,3,2,4,3,3,"R_2l9lWDaq9JK4Ttv","Hindu",15,"Yes",1,"Woman","Spring 2020","Asian",3.66666666666667,3
"9951",3,3,2,4,3,3,3,3,3,3,2,4,"R_2OMGPDJgO4L4PAF","Hindu",9,"Yes",16,"Woman","Fall 2018","Asian",3,2.33333333333333
"9952",2,4,3,3,3,3,4,2,2,4,4,2,"R_2PA42Vv1Eq0J19o","Hindu",56,"Yes",16,"Woman","Fall 2020","Islander",3.66666666666667,3.66666666666667
"9953",3,3,4,2,3,3,4,2,3,3,3,3,"R_2pSq1hfrKnGifJz","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",3,3.66666666666667
"9954",2,4,4,2,2,4,5,1,2,4,4,2,"R_2qDXlVgRszWLGQX","Hindu",40,"No",23,"Woman","Spring 2020","Asian",4,4.33333333333333
"9955",4,2,4,2,2,4,4,2,4,2,4,2,"R_2QFmVwqFQMW6u1t","Hindu",29,"Yes",12,"Man","Spring 2020","Asian",2.66666666666667,4
"9956",3,3,2,4,3,3,3,3,2,4,3,3,"R_2QibIpbACm0yX7D","Hindu",73,"Yes",16,"Woman","Spring 2021","Asian",3.33333333333333,2.66666666666667
"9957",1,5,3,3,2,4,4,2,1,5,4,2,"R_2qvNx5EAqRX5Vlf","Hindu",7,"No",8,"Woman","Fall 2018",NA,4.66666666666667,3.66666666666667
"9958",1,5,4,2,4,2,5,1,3,3,4,2,"R_2QWWXDa36W8i11f","Hindu",55,"No",17,"Woman","Fall 2020","Asian",3.33333333333333,4.33333333333333
"9959",3,3,4,2,3,3,4,2,3,3,4,2,"R_2R1SWtRKm0ARahv","Hindu",73,"No",16,"Man","Spring 2021","Asian",3,4
"9960",3,3,3,3,3,3,3,3,3,3,3,3,"R_2R9P3CLLVTIP06T","Hindu",14,"No",1,"Man","Spring 2020","Asian",3,3
"9961",3,3,2,4,3,3,3,3,4,2,3,3,"R_2rHijb3ZsIeqEAO","Hindu",14,"No",1,"Woman","Spring 2020","Asian",2.66666666666667,2.66666666666667
"9962",3,3,2,4,3,3,5,1,3,3,5,1,"R_2rIWppSfo4Cxtoz","Hindu",73,"Yes",16,"Woman","Spring 2021","Asian",3,4
"9963",4,2,4,2,4,2,4,2,4,2,4,2,"R_2ROBaGByoH2rPpu","Hindu",74,"Yes",17,"Woman","Spring 2021","Asian",2,4
"9964",4,2,3,3,3,3,4,2,3,3,4,2,"R_2S9ru8Ysay0YV5A","Hindu",73,"Yes",16,"Woman","Spring 2021","Asian",2.66666666666667,3.66666666666667
"9965",3,3,1,5,2,4,5,1,1,5,5,1,"R_2t0hAgv4aHi1N59","Hindu",73,"Yes",16,"Man","Spring 2021",NA,4,3.66666666666667
"9966",4,2,4,2,1,5,5,1,3,3,5,1,"R_2tbaipQ2332bEL5","Hindu",80,"Yes",14,"Woman","Spring 2021","Asian",3.33333333333333,4.66666666666667
"9967",3,3,2,4,1,5,5,1,1,5,4,2,"R_2tnCdBLsMrsqydm","Hindu",43,"Yes",1,"Man","Fall 2020","Asian",4.33333333333333,3.66666666666667
"9968",4,2,4,2,2,4,4,2,3,3,4,2,"R_2TsJ4G7dUILvXdN","Hindu",43,"No",1,"Woman","Fall 2020","Asian",3,4
"9969",4,2,4,2,2,4,5,1,5,1,5,1,"R_2TXK3DR9fw94juV","Hindu",14,"No",1,"Woman","Spring 2020","Asian",2.33333333333333,4.66666666666667
"9970",2,4,2,4,2,4,4,2,3,3,4,2,"R_2TXn3yjLrI2T84s","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",3.66666666666667,3.33333333333333
"9971",3,3,5,1,3,3,5,1,3,3,5,1,"R_2tzJcK6yk9SjnD3","Hindu",29,"Yes",12,"Man","Spring 2020","Asian",3,5
"9972",3,3,3,3,4,2,4,2,2,4,2,4,"R_2TZZwhUmW7ekY9k","Hindu",49,"No",12,"Man","Fall 2020","Asian",3,3
"9973",5,1,5,1,4,2,5,1,5,1,5,1,"R_2uTxUusgXUfHITn","Hindu",78,"Yes",24,"Woman","Spring 2021","Native",1.33333333333333,5
"9974",2,4,2,4,3,3,5,1,2,4,5,1,"R_2uwfCvzMHzUe1rA","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",3.66666666666667,4
"9975",5,1,4,2,3,3,4,2,3,3,5,1,"R_2VpwsHzxLPhNCzR","Hindu",55,"Yes",17,"Man","Fall 2020","Asian",2.33333333333333,4.33333333333333
"9976",5,1,5,1,5,1,5,1,5,1,5,1,"R_2w6W2tcpkMTPRdv","Hindu",40,"Yes",23,"Woman","Spring 2020","Asian",1,5
"9977",2,4,3,3,3,3,3,3,3,3,3,3,"R_2wpBVnDO70PZVAD","Hindu",7,"Yes",8,"Woman","Fall 2018","Asian",3.33333333333333,3
"9978",3,3,4,2,3,3,4,2,2,4,4,2,"R_2WwXVut1np4Lq0W","Hindu",80,"Yes",14,"Man","Spring 2021","Asian",3.33333333333333,4
"9979",2,4,4,2,3,3,3,3,1,5,4,2,"R_2Xb04lqI7LmmEvO","Hindu",32,"Yes",13,"Man","Spring 2020","Asian",4,3.66666666666667
"9980",3,3,4,2,3,3,5,1,3,3,4,2,"R_2XbdAdo3BPQWlLo","Hindu",43,"No",1,"Man","Fall 2020","Asian",3,4.33333333333333
"9981",3,3,3,3,3,3,3,3,3,3,3,3,"R_2xP1LHnlkoUuvAR","Hindu",70,"Yes",13,"Woman","Spring 2021","Asian",3,3
"9982",2,4,3,3,2,4,5,1,2,4,5,1,"R_2xVjiLYrN53qMB1","Hindu",40,"Yes",23,"Woman","Spring 2020","Multiracial",4,4.33333333333333
"9983",2,4,4,2,2,4,5,1,4,2,5,1,"R_2xY0jwyQVSgGPMa","Hindu",43,"No",1,"Woman","Fall 2020","Asian",3.33333333333333,4.66666666666667
"9984",4,2,4,2,4,2,5,1,4,2,4,2,"R_2y2fIoJhNKZgzmZ","Hindu",73,"Yes",16,"Man","Spring 2021","Multiracial",2,4.33333333333333
"9985",2,4,3,3,2,4,4,2,3,3,4,2,"R_2YaprTOkJIDuLAV","Hindu",68,"No",13,"Man","Spring 2021","Asian",3.66666666666667,3.66666666666667
"9986",1,5,3,3,1,5,4,2,1,5,4,2,"R_2YbHuYBgM0Hs6Vi","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",5,3.66666666666667
"9987",3,3,3,3,3,3,3,3,3,3,3,3,"R_2z84tjtogvo4evT","Hindu",71,"No",14,"Woman","Spring 2021","Asian",3,3
"9988",4,2,4,2,3,3,4,2,2,4,5,1,"R_2zwHdrEbldMGo4Q","Hindu",56,"Yes",16,"Man","Fall 2020","Asian",3,4.33333333333333
"9989",3,3,4,2,3,3,4,2,2,4,4,2,"R_30cwe7fDFjPOImG","Hindu",7,"Yes",8,"Woman","Fall 2018","Asian",3.33333333333333,4
"9990",3,3,4,2,4,2,4,2,4,2,4,2,"R_30r827vh23gRR4s","Hindu",73,"Yes",16,"Woman","Spring 2021","Asian",2.33333333333333,4
"9991",4,2,4,2,2,4,4,2,2,4,4,2,"R_31hfbXAc1fPWp3z","Hindu",56,"Yes",16,"Man","Fall 2020","Asian",3.33333333333333,4
"9992",3,3,4,2,4,2,4,2,4,2,4,2,"R_32KJWSrNTXx04XT","Hindu",7,"Yes",8,"Woman","Fall 2018","Asian",2.33333333333333,4
"9993",4,2,4,2,4,2,5,1,2,4,4,2,"R_33s75PkCzQlEMnp","Hindu",15,"Yes",1,"Man","Spring 2020","Asian",2.66666666666667,4.33333333333333
"9994",2,4,2,4,2,4,3,3,3,3,4,2,"R_38h5RtbY6Sc0tXP","Hindu",49,"Yes",12,"Man","Fall 2020","Asian",3.66666666666667,3
"9995",4,2,4,2,4,2,4,2,3,3,4,2,"R_3D275wa7Xn2yjgY","Hindu",56,"No",16,"Woman","Fall 2020","Asian",2.33333333333333,4
"9996",1,5,1,5,2,4,4,2,2,4,4,2,"R_3dG5XuNyfIMdQi1","Hindu",17,"Yes",1,"Woman","Spring 2020","Asian",4.33333333333333,3
"9997",4,2,3,3,2,4,5,1,3,3,5,1,"R_3eeKoC80kg2xuX6","Hindu",56,"No",16,"Woman","Fall 2020","Asian",3,4.33333333333333
"9998",4,2,4,2,3,3,4,2,3,3,4,2,"R_3EuHEMSkhVALCkc","Hindu",48,"Yes",11,"Woman","Fall 2020","Asian",2.66666666666667,4
"9999",4,2,4,2,4,2,4,2,3,3,4,2,"R_3Eyd0BYaiC9miJe","Hindu",64,"No",8,"Woman","Spring 2021","Asian",2.33333333333333,4
"10000",2,4,4,2,4,2,4,2,3,3,4,2,"R_3EZ29xVbZjlkviW","Hindu",74,"No",17,"Woman","Spring 2021","Asian",3,4
"10001",3,3,4,2,4,2,5,1,4,2,5,1,"R_3fAxyBCjhCstfI3","Hindu",56,"Yes",16,"Man","Fall 2020","Asian",2.33333333333333,4.66666666666667
"10002",2,4,5,1,4,2,5,1,3,3,5,1,"R_3fdTqO2lrNs8IOW","Hindu",55,"Yes",17,"Woman","Fall 2020","Asian",3,5
"10003",3,3,1,5,2,4,3,3,3,3,3,3,"R_3FJ8DtWJ1wBfS2d","Hindu",58,"Yes",1,"Woman","Spring 2021","Asian",3.33333333333333,2.33333333333333
"10004",3,3,2,4,4,2,4,2,4,2,4,2,"R_3FXJcCxYcp5fDnQ","Hindu",73,"No",16,"Woman","Spring 2021","Asian",2.33333333333333,3.33333333333333
"10005",4,2,4,2,2,4,5,1,3,3,5,1,"R_3g6ilRNBQZdHvfo","Hindu",55,"Yes",17,"Woman","Fall 2020","Asian",3,4.66666666666667
"10006",3,3,4,2,3,3,5,1,2,4,4,2,"R_3gRedC4ekqvY5rj","Hindu",68,"No",13,"Woman","Spring 2021","Asian",3.33333333333333,4.33333333333333
"10007",2,4,2,4,2,4,4,2,3,3,5,1,"R_3gZvvl8IFqtidng","Hindu",16,"Yes",1,"Man","Spring 2020","Asian",3.66666666666667,3.66666666666667
"10008",3,3,4,2,3,3,3,3,4,2,3,3,"R_3hFoFbJHO90c9bu","Hindu",9,"Yes",16,"Woman","Fall 2018","Asian",2.66666666666667,3.33333333333333
"10009",4,2,3,3,3,3,2,4,2,4,4,2,"R_3HGq90GYml7Pkil","Hindu",28,"No",11,"Woman","Spring 2020","Asian",3,3
"10010",4,2,4,2,4,2,5,1,4,2,5,1,"R_3hzpY37TbouIfl0","Hindu",48,"No",11,"Woman","Fall 2020","Asian",2,4.66666666666667
"10011",1,5,2,4,1,5,4,2,2,4,4,2,"R_3I9muL1asAC9itj","Hindu",73,"Yes",16,"Woman","Spring 2021","Asian",4.66666666666667,3.33333333333333
"10012",4,2,5,1,5,1,5,1,5,1,5,1,"R_3is7zctULAkhJw1","Hindu",42,"Yes",1,"Man","Fall 2020","Asian",1.33333333333333,5
"10013",4,2,4,2,3,3,5,1,3,3,5,1,"R_3iU56pBXmXV4DQZ","Hindu",7,"No",8,"Woman","Fall 2018","Asian",2.66666666666667,4.66666666666667
"10014",2,4,3,3,3,3,4,2,2,4,4,2,"R_3JCtcFWExoW8mSi","Hindu",29,"No",12,"Woman","Spring 2020","Asian",3.66666666666667,3.66666666666667
"10015",1,5,3,3,2,4,4,2,3,3,4,2,"R_3JE62hPwC7CRBEU","Hindu",40,"No",23,"Man","Spring 2020",NA,4,3.66666666666667
"10016",4,2,4,2,4,2,4,2,4,2,4,2,"R_3JhdhlwLjTS3jKL","Hindu",29,"Yes",12,"Woman","Spring 2020","Asian",2,4
"10017",4,2,4,2,2,4,4,2,2,4,4,2,"R_3JsVt747twFBF9V","Hindu",56,"Yes",16,"Man","Fall 2020","Asian",3.33333333333333,4
"10018",3,3,4,2,2,4,2,4,3,3,5,1,"R_3Jy3MDDHufnEGto","Hindu",14,"No",1,"Man","Spring 2020","Asian",3.33333333333333,3.66666666666667
"10019",4,2,5,1,3,3,5,1,3,3,5,1,"R_3ku3tgXdLwAoSjl","Hindu",40,"Yes",23,"Woman","Spring 2020","Asian",2.66666666666667,5
"10020",5,1,3,3,2,4,4,2,2,4,4,2,"R_3KW0UtKihnq3uTy","Hindu",29,"Yes",12,"Woman","Spring 2020","Asian",3,3.66666666666667
"10021",3,3,3,3,3,3,3,3,3,3,3,3,"R_3Lj85dN5SDCc3yK","Hindu",43,"Yes",1,"Man","Fall 2020","Asian",3,3
"10022",4,2,4,2,4,2,5,1,4,2,4,2,"R_3lQDrrcB6XcqjsI","Hindu",56,"Yes",16,"Man","Fall 2020","Asian",2,4.33333333333333
"10023",3,3,4,2,1,5,5,1,2,4,5,1,"R_3LYHgDnJGGgtvWB","Hindu",56,"Yes",16,"Man","Fall 2020","Asian",4,4.66666666666667
"10024",1,5,3,3,3,3,2,4,3,3,1,5,"R_3MbZpGRBTXLQBrL","Hindu",58,"Yes",1,"Man","Spring 2021","Asian",3.66666666666667,2
"10025",4,2,5,1,2,4,5,1,2,4,5,1,"R_3MMXWVe5BXCpGDB","Hindu",7,"Yes",8,"Woman","Fall 2018","Asian",3.33333333333333,5
"10026",4,2,4,2,2,4,4,2,2,4,4,2,"R_3MQe3GuguSukV7N","Hindu",9,"Yes",16,"Woman","Fall 2018","Asian",3.33333333333333,4
"10027",4,2,4,2,2,4,4,2,1,5,4,2,"R_3oI1QW7ZmCc2DC8","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",3.66666666666667,4
"10028",3,3,4,2,4,2,5,1,5,1,5,1,"R_3OjEl5tHH9zq1cG","Hindu",42,"Yes",1,"Man","Fall 2020","Asian",2,4.66666666666667
"10029",3,3,2,4,5,1,5,1,3,3,4,2,"R_3OrgoPtXYu9Z9kd","Hindu",40,"Yes",23,"Woman","Spring 2020","Asian",2.33333333333333,3.66666666666667
"10030",2,4,1,5,4,2,5,1,2,4,5,1,"R_3oRSH2dcFtDWpTb","Hindu",58,"Yes",1,"Man","Spring 2021","Asian",3.33333333333333,3.66666666666667
"10031",2,4,3,3,2,4,4,2,2,4,4,2,"R_3P5Z7RlFXSr1Trc","Hindu",61,"No",7,"Woman","Spring 2021","Asian",4,3.66666666666667
"10032",4,2,5,1,2,4,4,2,2,4,5,1,"R_3PNYSWzoO91sAMg","Hindu",73,"Yes",16,"Woman","Spring 2021","Asian",3.33333333333333,4.66666666666667
"10033",5,1,5,1,5,1,5,1,3,3,5,1,"R_3q8vIMV7LQ4LvlB","Hindu",1,"Yes",1,"Woman","Fall 2018","Asian",1.66666666666667,5
"10034",4,2,4,2,2,4,4,2,2,4,4,2,"R_3s69tUF7JgOnES0","Hindu",75,"Yes",19,"Woman","Spring 2021","Asian",3.33333333333333,4
"10035",5,1,4,2,2,4,4,2,3,3,4,2,"R_3V4CpmjxcpIxpkd","Hindu",40,"Yes",23,"Woman","Spring 2020","Asian",2.66666666666667,4
"10036",2,4,2,4,2,4,5,1,4,2,5,1,"R_40yhIjba1Na19eN","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",3.33333333333333,4
"10037",3,3,4,2,4,2,5,1,2,4,5,1,"R_57HQWeDx7tncd21","Hindu",7,"Yes",8,"Woman","Fall 2018","Asian",3,4.66666666666667
"10038",3,3,3,3,2,4,4,2,3,3,4,2,"R_5bs82B3ojkcO67T","Hindu",73,"Yes",16,"Man","Spring 2021","Asian",3.33333333333333,3.66666666666667
"10039",3,3,4,2,2,4,4,2,2,4,4,2,"R_6kWwqOtwcmuoOlP","Hindu",58,"Yes",1,"Woman","Spring 2021","Asian",3.66666666666667,4
"10040",2,4,5,1,2,4,5,1,1,5,4,2,"R_9GLYz76AVxJgpaN","Hindu",56,"Yes",16,"Man","Fall 2020","Asian",4.33333333333333,4.66666666666667
"10041",4,2,4,2,3,3,4,2,3,3,5,1,"R_9vOkhikiZLHO8YV","Hindu",9,"Yes",16,"Man","Fall 2018","Asian",2.66666666666667,4.33333333333333
"10042",3,3,3,3,3,3,4,2,3,3,4,2,"R_aW77gm4jjhXOQlX","Hindu",29,"Yes",12,"Man","Spring 2020","Asian",3,3.66666666666667
"10043",5,1,2,4,2,4,4,2,4,2,4,2,"R_bC4hPLHrCjLNB7z","Hindu",37,"No",20,"Woman","Spring 2020","Asian",2.33333333333333,3.33333333333333
"10044",5,1,1,5,2,4,4,2,3,3,4,2,"R_bClUlqgJSFDP7rj","Hindu",66,"Yes",12,"Man","Spring 2021","Asian",2.66666666666667,3
"10045",4,2,4,2,2,4,4,2,1,5,4,2,"R_BEr9YKHhZUnCWuR","Hindu",14,"No",1,"Man","Spring 2020","Asian",3.66666666666667,4
"10046",4,2,4,2,4,2,5,1,3,3,4,2,"R_bIZ87yF77EObkFH","Hindu",56,"Yes",16,"Woman","Fall 2020","Asian",2.33333333333333,4.33333333333333
"10047",4,2,4,2,3,3,5,1,3,3,4,2,"R_bOf5x4wllWflbz3","Hindu",56,"Yes",16,"Man","Fall 2020","Asian",2.66666666666667,4.33333333333333
"10048",1,5,2,4,2,4,3,3,2,4,3,3,"R_bPY719fidAf6FWN","Hindu",14,"No",1,"Man","Spring 2020","Asian",4.33333333333333,2.66666666666667
"10049",4,2,4,2,2,4,5,1,2,4,5,1,"R_Bxeeexz22QDEuZ3","Hindu",49,"Yes",12,"Woman","Fall 2020","Asian",3.33333333333333,4.66666666666667
"10050",2,4,4,2,5,1,5,1,4,2,5,1,"R_Cgip9J4IYwEvB9D","Hindu",59,"Yes",1,"Woman","Spring 2021","Multiracial",2.33333333333333,4.66666666666667
"10051",4,2,3,3,4,2,4,2,4,2,4,2,"R_D7cAQptpFr2uUgx","Hindu",68,"Yes",13,"Woman","Spring 2021","Asian",2,3.66666666666667
"10052",3,3,3,3,2,4,5,1,3,3,4,2,"R_DiouYHU99b508iR","Hindu",35,"No",14,"Woman","Spring 2020","Asian",3.33333333333333,4
"10053",3,3,3,3,3,3,3,3,3,3,3,3,"R_DOVAADd9U3MsJ5T","Hindu",29,"No",12,"Man","Spring 2020","Asian",3,3
"10054",2,4,2,4,2,4,4,2,2,4,4,2,"R_OIj0HZlBDxs54iZ","Hindu",40,"Yes",23,"Man","Spring 2020","Asian",4,3.33333333333333
"10055",2,4,2,4,2,4,3,3,2,4,1,5,"R_OjUfYpih6wLroZz","Hindu",14,"No",1,"Man","Spring 2020","Asian",4,2
"10056",3,3,4,2,5,1,5,1,4,2,5,1,"R_OsdEVNxdyofMcAp","Hindu",74,"Yes",17,"Woman","Spring 2021","Asian",2,4.66666666666667
"10057",4,2,4,2,4,2,4,2,4,2,4,2,"R_PHiQooylMPle8Kt","Hindu",35,"No",14,"Woman","Spring 2020","Black",2,4
"10058",4,2,4,2,2,4,4,2,2,4,4,2,"R_PIKBBcR6oPEpac9","Hindu",76,"Yes",19,"Woman","Spring 2021","Asian",3.33333333333333,4
"10059",4,2,4,2,4,2,4,2,2,4,4,2,"R_pmFql69LoOQVqdH","Hindu",78,"No",24,"Woman","Spring 2021","Asian",2.66666666666667,4
"10060",3,3,4,2,3,3,4,2,3,3,4,2,"R_r9fw8rHSRqOA4Ct","Hindu",40,"Yes",23,"Woman","Spring 2020","Asian",3,4
"10061",4,2,4,2,3,3,5,1,2,4,5,1,"R_rqnuN47jsPMEwxj","Hindu",73,"Yes",16,"Woman","Spring 2021","Asian",3,4.66666666666667
"10062",4,2,3,3,3,3,4,2,3,3,3,3,"R_RyQEoNzmuKd9mEx","Hindu",78,"No",24,"Man","Spring 2021","Asian",2.66666666666667,3.33333333333333
